dep,date,retail_and_recreation,grocery_and_pharmacy,parks,transit,workplaces,residential
Carazo,2020-06-04,-0.48,NA,-0.48,-0.51,-0.36,NA
Carazo,2020-06-05,-0.43,NA,-0.42,-0.39,-0.25,NA
Carazo,2020-06-06,-0.42,NA,-0.49,-0.4,-0.25,NA
Carazo,2020-06-07,-0.4,NA,-0.48,NA,-0.19,NA
Carazo,2020-06-08,NA,NA,-0.36,-0.32,-0.2,NA
Carazo,2020-06-09,NA,NA,-0.37,-0.38,-0.21,NA
Carazo,2020-06-10,NA,NA,-0.35,NA,-0.24,NA
Carazo,2020-06-11,NA,NA,-0.38,-0.46,-0.26,NA
Carazo,2020-06-12,-0.35,NA,-0.38,-0.4,-0.18,NA
Carazo,2020-06-13,-0.32,NA,-0.43,-0.43,-0.17,NA
Carazo,2020-06-14,-0.39,NA,-0.48,NA,-0.1,NA
Carazo,2020-06-15,NA,NA,-0.35,-0.32,-0.13,NA
Carazo,2020-06-16,NA,NA,-0.3,NA,-0.18,NA
Carazo,2020-06-17,NA,NA,-0.34,NA,-0.21,NA
Carazo,2020-06-18,NA,NA,-0.35,NA,-0.22,NA
Carazo,2020-06-19,-0.34,NA,-0.28,-0.3,-0.17,NA
Carazo,2020-06-20,-0.33,NA,-0.39,-0.34,-0.18,NA
Carazo,2020-06-21,-0.44,NA,-0.52,NA,-0.17,NA
Carazo,2020-06-22,NA,NA,-0.31,NA,-0.16,NA
Carazo,2020-06-23,NA,NA,-0.23,NA,-0.16,NA
Carazo,2020-06-24,NA,NA,-0.41,NA,-0.25,NA
Carazo,2020-06-25,NA,NA,-0.32,NA,-0.21,NA
Carazo,2020-06-26,-0.37,NA,-0.36,NA,-0.18,NA
Carazo,2020-06-27,-0.34,NA,-0.41,-0.33,-0.16,NA
Carazo,2020-06-28,-0.41,NA,-0.45,NA,-0.16,NA
Carazo,2020-06-29,NA,NA,-0.39,-0.35,-0.21,NA
Carazo,2020-06-30,NA,NA,-0.34,NA,-0.23,NA
Carazo,2020-07-01,NA,NA,-0.4,NA,-0.23,NA
Carazo,2020-07-02,NA,NA,-0.26,NA,-0.24,NA
Carazo,2020-07-03,-0.26,NA,-0.3,NA,-0.16,NA
Carazo,2020-07-04,-0.21,NA,-0.33,-0.16,-0.16,NA
Carazo,2020-07-05,-0.29,NA,-0.39,NA,-0.06,NA
Carazo,2020-07-06,NA,NA,-0.32,NA,-0.18,NA
Carazo,2020-07-07,NA,NA,-0.28,NA,-0.21,NA
Carazo,2020-07-08,NA,NA,-0.29,NA,-0.25,NA
Carazo,2020-07-09,NA,NA,-0.3,NA,-0.24,NA
Carazo,2020-07-10,-0.28,NA,-0.4,-0.31,-0.19,NA
Carazo,2020-07-11,-0.26,NA,-0.41,-0.19,-0.14,NA
Carazo,2020-07-12,-0.31,NA,-0.35,NA,-0.08,NA
Carazo,2020-07-13,NA,NA,-0.41,NA,-0.17,NA
Carazo,2020-07-14,NA,NA,-0.39,-0.4,-0.22,NA
Carazo,2020-07-15,NA,NA,-0.35,-0.42,-0.19,NA
Carazo,2020-07-16,NA,NA,-0.29,NA,-0.19,NA
Carazo,2020-07-17,-0.23,NA,-0.29,NA,-0.14,NA
Carazo,2020-07-18,-0.2,NA,-0.28,-0.24,-0.11,NA
Carazo,2020-07-19,-0.29,NA,-0.3,NA,-0.19,NA
Carazo,2020-07-20,NA,NA,-0.33,-0.41,-0.48,NA
Carazo,2020-07-21,NA,NA,-0.28,NA,-0.15,NA
Carazo,2020-07-22,NA,NA,-0.39,NA,-0.15,NA
Carazo,2020-07-23,NA,NA,-0.35,NA,-0.16,NA
Carazo,2020-07-24,-0.21,NA,-0.32,-0.3,-0.09,NA
Carazo,2020-07-25,-0.3,NA,-0.34,-0.35,-0.15,NA
Carazo,2020-07-26,-0.27,NA,-0.36,NA,-0.09,NA
Carazo,2020-07-27,NA,NA,-0.36,-0.37,-0.16,NA
Carazo,2020-07-28,NA,NA,-0.32,NA,-0.15,NA
Carazo,2020-07-29,NA,NA,-0.35,NA,-0.16,NA
Carazo,2020-07-30,NA,NA,-0.25,-0.5,-0.21,NA
Carazo,2020-07-31,-0.17,NA,-0.26,-0.34,-0.11,NA
Carazo,2020-08-01,-0.11,NA,-0.25,-0.28,-0.15,NA
Carazo,2020-08-02,-0.23,NA,-0.33,NA,-0.11,NA
Carazo,2020-08-03,NA,NA,-0.32,-0.31,-0.11,NA
Carazo,2020-08-04,NA,NA,-0.28,-0.38,-0.14,NA
Carazo,2020-08-05,NA,NA,-0.38,NA,-0.15,NA
Carazo,2020-08-06,NA,NA,-0.34,NA,-0.17,NA
Carazo,2020-08-07,-0.2,NA,-0.26,-0.35,-0.07,NA
Carazo,2020-08-08,-0.2,NA,-0.31,-0.26,-0.1,NA
Carazo,2020-08-09,-0.2,NA,-0.32,NA,-0.11,NA
Carazo,2020-08-10,NA,NA,-0.29,NA,-0.21,NA
Carazo,2020-08-11,NA,NA,-0.33,-0.34,-0.12,NA
Carazo,2020-08-12,NA,NA,-0.4,NA,-0.11,NA
Carazo,2020-08-13,NA,NA,-0.34,NA,-0.11,NA
Carazo,2020-08-14,-0.21,NA,-0.31,NA,-0.06,NA
Carazo,2020-08-15,-0.17,NA,-0.36,-0.17,-0.11,NA
Carazo,2020-08-16,-0.12,NA,-0.32,NA,-0.09,NA
Carazo,2020-09-11,NA,NA,-0.3,-0.44,-0.03,NA
Carazo,2020-09-12,-0.07,NA,-0.37,-0.49,-0.08,NA
Carazo,2020-09-13,NA,NA,-0.4,-0.65,-0.07,NA
Carazo,2020-09-14,NA,NA,-0.27,-0.4,-0.39,NA
Carazo,2020-09-15,NA,NA,-0.32,-0.59,-0.49,NA
Carazo,2020-09-16,NA,NA,-0.3,-0.55,-0.27,NA
Carazo,2020-09-17,NA,NA,-0.33,-0.52,-0.29,NA
Carazo,2020-09-18,NA,NA,-0.3,-0.44,-0.22,NA
Carazo,2020-09-19,-0.05,NA,-0.33,-0.52,-0.1,NA
Carazo,2020-09-20,NA,NA,-0.24,NA,-0.02,NA
Carazo,2020-09-21,NA,NA,-0.32,-0.49,-0.02,NA
Carazo,2020-09-22,NA,NA,-0.28,-0.44,-0.06,NA
Carazo,2020-09-23,NA,NA,-0.33,NA,-0.09,NA
Carazo,2020-09-24,NA,NA,-0.36,-0.41,-0.11,NA
Carazo,2020-09-25,-0.24,NA,-0.45,-0.47,-0.09,NA
Carazo,2020-09-26,-0.12,NA,-0.34,-0.36,-0.08,NA
Carazo,2020-09-27,-0.18,NA,-0.35,NA,-0.07,NA
Carazo,2020-09-28,NA,NA,-0.38,-0.35,-0.05,NA
Carazo,2020-09-29,NA,NA,-0.34,-0.34,-0.09,NA
Carazo,2020-09-30,NA,NA,-0.33,NA,-0.13,0.01
Carazo,2020-10-01,NA,NA,-0.34,NA,-0.11,-0.01
Carazo,2020-10-02,-0.19,NA,-0.22,-0.39,-0.05,NA
Carazo,2020-10-03,-0.13,NA,-0.29,-0.32,-0.16,NA
Carazo,2020-10-04,-0.22,NA,-0.3,NA,-0.19,NA
Carazo,2020-10-05,NA,NA,-0.2,-0.38,-0.1,NA
Carazo,2020-10-06,NA,NA,-0.23,-0.33,-0.08,NA
Carazo,2020-10-07,NA,NA,-0.26,-0.41,-0.13,NA
Carazo,2020-10-08,NA,NA,-0.28,-0.47,-0.09,NA
Carazo,2020-10-09,-0.19,NA,-0.28,-0.45,-0.06,NA
Carazo,2020-10-10,-0.14,NA,-0.23,-0.37,-0.08,NA
Carazo,2020-10-11,-0.18,NA,-0.33,NA,-0.1,NA
Carazo,2020-10-12,NA,NA,-0.38,-0.57,-0.07,NA
Carazo,2020-10-13,NA,NA,-0.28,-0.43,-0.07,NA
Carazo,2020-10-14,NA,NA,-0.25,-0.41,-0.1,NA
Carazo,2020-10-15,NA,NA,-0.21,NA,-0.06,NA
Carazo,2020-10-16,-0.09,NA,-0.25,-0.29,-0.02,NA
Carazo,2020-10-17,-0.1,NA,-0.27,-0.34,-0.11,NA
Carazo,2020-10-18,NA,NA,-0.26,NA,-0.14,NA
Carazo,2020-10-19,NA,NA,-0.34,-0.4,-0.06,NA
Carazo,2020-10-20,NA,NA,-0.26,-0.48,-0.07,NA
Carazo,2020-10-21,NA,NA,-0.26,-0.46,-0.07,NA
Carazo,2020-10-22,NA,NA,-0.22,-0.46,-0.09,NA
Carazo,2020-10-23,-0.14,NA,-0.17,-0.4,0.01,NA
Carazo,2020-10-24,-0.15,NA,-0.22,-0.39,-0.11,NA
Carazo,2020-10-25,-0.3,NA,-0.33,NA,-0.19,NA
Carazo,2020-10-26,NA,NA,-0.34,-0.49,-0.12,NA
Carazo,2020-10-27,NA,NA,-0.21,-0.39,-0.07,NA
Carazo,2020-10-28,NA,NA,-0.32,NA,-0.07,NA
Carazo,2020-10-29,NA,NA,-0.25,NA,-0.09,NA
Carazo,2020-10-30,-0.14,NA,-0.18,-0.32,-0.05,NA
Carazo,2020-10-31,-0.09,NA,-0.25,-0.29,-0.12,NA
Carazo,2020-11-01,NA,NA,-0.17,NA,-0.1,NA
Carazo,2020-11-02,NA,NA,-0.26,-0.39,-0.35,NA
Carazo,2020-11-03,NA,NA,-0.44,-0.37,-0.12,NA
Carazo,2020-11-04,NA,NA,-0.51,-0.48,-0.21,NA
Carazo,2020-11-05,NA,NA,-0.46,-0.44,-0.19,NA
Carazo,2020-11-06,-0.4,NA,-0.57,-0.46,-0.15,NA
Carazo,2020-11-07,-0.25,NA,-0.45,-0.37,-0.16,NA
Carazo,2020-11-08,-0.3,NA,-0.45,NA,-0.13,NA
Carazo,2020-11-09,NA,NA,-0.37,-0.42,-0.05,NA
Carazo,2020-11-10,NA,NA,-0.28,NA,-0.09,NA
Carazo,2020-11-11,NA,NA,-0.31,NA,-0.09,NA
Carazo,2020-11-12,NA,NA,-0.28,NA,-0.07,NA
Carazo,2020-11-13,NA,NA,-0.23,-0.3,0.03,NA
Carazo,2020-11-14,-0.09,NA,-0.22,-0.33,-0.08,NA
Carazo,2020-11-15,NA,NA,-0.33,NA,-0.12,NA
Carazo,2020-11-16,NA,NA,-0.27,NA,-0.01,NA
Carazo,2020-11-17,-0.61,NA,-0.72,-0.74,-0.4,NA
Carazo,2020-11-18,NA,NA,-0.28,NA,-0.19,NA
Carazo,2020-11-19,NA,NA,-0.21,-0.43,-0.1,NA
Carazo,2020-11-20,NA,NA,-0.2,-0.36,-0.01,NA
Carazo,2020-11-21,-0.02,NA,-0.18,-0.31,-0.11,NA
Carazo,2020-11-22,NA,NA,-0.28,NA,-0.05,NA
Carazo,2020-11-23,NA,NA,-0.21,-0.4,0,NA
Carazo,2020-11-24,NA,NA,-0.19,-0.38,-0.05,NA
Carazo,2020-11-25,NA,NA,-0.27,-0.4,-0.06,0.03
Carazo,2020-11-26,NA,NA,-0.31,-0.46,-0.08,0.02
Carazo,2020-11-27,NA,NA,-0.24,-0.44,-0.02,NA
Carazo,2020-11-28,-0.02,NA,-0.16,-0.35,-0.07,NA
Carazo,2020-11-29,NA,NA,-0.15,NA,-0.06,NA
Carazo,2020-11-30,NA,NA,-0.18,-0.49,0,NA
Carazo,2020-12-01,NA,NA,-0.1,-0.41,0,NA
Carazo,2020-12-02,NA,NA,-0.1,NA,-0.02,0.02
Carazo,2020-12-03,NA,NA,-0.13,-0.48,-0.06,0.02
Carazo,2020-12-04,NA,NA,0.02,-0.36,0.01,NA
Carazo,2020-12-05,0.15,NA,-0.06,-0.31,-0.03,NA
Carazo,2020-12-06,NA,NA,-0.04,NA,0.03,NA
Carazo,2020-12-07,NA,NA,0.2,-0.37,-0.21,NA
Carazo,2020-12-08,NA,NA,-0.13,-0.48,-0.51,NA
Carazo,2020-12-09,NA,NA,-0.11,NA,-0.07,0.01
Carazo,2020-12-10,NA,NA,-0.12,NA,-0.06,0.02
Carazo,2020-12-11,NA,NA,-0.09,-0.38,-0.01,NA
Carazo,2020-12-12,0.09,NA,-0.06,-0.42,-0.08,NA
Carazo,2020-12-13,NA,NA,0.03,NA,-0.01,NA
Carazo,2020-12-14,NA,NA,-0.09,-0.42,-0.08,NA
Carazo,2020-12-15,NA,NA,-0.11,-0.39,-0.08,NA
Carazo,2020-12-16,NA,NA,-0.12,NA,-0.1,0.02
Carazo,2020-12-17,NA,NA,-0.12,NA,-0.1,NA
Carazo,2020-12-18,NA,NA,-0.19,-0.39,-0.08,NA
Carazo,2020-12-19,0.09,NA,-0.14,-0.38,-0.06,NA
Carazo,2020-12-20,NA,NA,-0.07,NA,-0.01,NA
Carazo,2020-12-21,NA,NA,-0.12,-0.37,-0.18,NA
Carazo,2020-12-22,NA,NA,-0.06,-0.37,-0.19,NA
Carazo,2020-12-23,NA,NA,0,NA,-0.23,NA
Carazo,2020-12-24,NA,NA,0.23,NA,-0.3,0.02
Carazo,2020-12-25,-0.22,NA,-0.03,-0.54,-0.62,NA
Carazo,2020-12-26,-0.05,NA,-0.14,-0.48,-0.17,NA
Carazo,2020-12-27,NA,NA,-0.09,NA,-0.05,NA
Carazo,2020-12-28,NA,NA,-0.15,-0.41,-0.24,NA
Carazo,2020-12-29,NA,NA,-0.1,-0.41,-0.26,NA
Carazo,2020-12-30,NA,NA,-0.04,NA,-0.28,NA
Carazo,2020-12-31,NA,NA,0.16,NA,-0.31,NA
Carazo,2021-01-01,-0.17,NA,0.09,-0.58,-0.66,NA
Carazo,2021-01-02,-0.05,NA,-0.09,-0.4,-0.22,NA
Carazo,2021-01-03,NA,NA,-0.15,NA,-0.06,NA
Carazo,2021-01-04,NA,NA,-0.22,-0.48,-0.11,NA
Carazo,2021-01-05,NA,NA,-0.1,-0.53,-0.12,NA
Carazo,2021-01-06,NA,NA,-0.13,-0.44,-0.15,NA
Carazo,2021-01-07,NA,NA,-0.12,-0.56,-0.12,NA
Carazo,2021-01-08,NA,NA,-0.09,-0.52,-0.08,NA
Carazo,2021-01-09,0.02,NA,-0.19,-0.48,-0.04,NA
Carazo,2021-01-10,NA,NA,-0.05,NA,-0.05,NA
Carazo,2021-01-11,NA,NA,-0.11,-0.51,-0.04,NA
Carazo,2021-01-12,NA,NA,-0.16,-0.46,-0.08,NA
Carazo,2021-01-13,NA,NA,-0.22,-0.52,-0.16,0.01
Carazo,2021-01-14,NA,NA,-0.22,-0.51,-0.17,NA
Carazo,2021-01-15,NA,NA,-0.11,-0.53,-0.13,NA
Carazo,2021-01-16,-0.02,NA,-0.19,-0.51,-0.17,NA
Carazo,2021-01-17,NA,NA,-0.19,NA,-0.18,NA
Carazo,2021-01-18,NA,NA,-0.27,-0.48,-0.13,NA
Carazo,2021-01-19,NA,NA,-0.11,-0.49,-0.16,NA
Carazo,2021-01-20,NA,NA,-0.15,-0.58,-0.18,NA
Carazo,2021-01-21,NA,NA,-0.28,-0.57,-0.16,NA
Carazo,2021-01-22,NA,NA,-0.18,-0.54,-0.1,NA
Carazo,2021-01-23,-0.03,NA,-0.2,-0.54,-0.1,NA
Carazo,2021-01-24,NA,NA,-0.09,NA,-0.1,NA
Carazo,2021-01-25,NA,NA,-0.22,-0.53,-0.12,NA
Carazo,2021-01-26,NA,NA,-0.2,-0.61,-0.14,NA
Carazo,2021-01-27,NA,NA,-0.16,-0.55,-0.12,NA
Carazo,2021-01-28,NA,NA,-0.23,-0.63,-0.18,NA
Carazo,2021-01-29,NA,NA,-0.15,-0.52,-0.07,NA
Carazo,2021-01-30,0.11,NA,-0.14,-0.45,-0.12,NA
Carazo,2021-01-31,NA,NA,-0.11,NA,-0.08,NA
Carazo,2021-02-01,NA,NA,-0.11,-0.51,-0.07,NA
Carazo,2021-02-02,NA,NA,-0.1,-0.53,-0.09,NA
Carazo,2021-02-03,NA,NA,-0.16,-0.54,-0.12,-0.03
Carazo,2021-02-04,NA,NA,-0.09,-0.55,-0.12,-0.03
Carazo,2021-02-05,NA,NA,-0.14,-0.56,-0.07,NA
Chinandega,2020-02-15,0.08,0.03,-0.07,0.16,0.05,-0.01
Chinandega,2020-02-16,0.05,0.05,-0.06,0.06,0,NA
Chinandega,2020-02-17,0.04,0.02,-0.04,0.06,0.14,-0.01
Chinandega,2020-02-18,0.01,-0.01,-0.03,0.06,0.15,-0.01
Chinandega,2020-02-19,-0.01,-0.1,-0.13,0.07,0.12,0
Chinandega,2020-02-20,-0.01,-0.05,-0.12,0.08,0.15,0.01
Chinandega,2020-02-21,0.04,-0.02,-0.02,0.13,0.18,-0.01
Chinandega,2020-02-22,0.02,0,-0.08,0.1,0.04,-0.01
Chinandega,2020-02-23,0.02,-0.06,-0.06,0.08,0.01,NA
Chinandega,2020-02-24,-0.01,0,-0.01,0.07,0.15,-0.01
Chinandega,2020-02-25,-0.03,-0.02,-0.01,-0.02,0.13,-0.01
Chinandega,2020-02-26,-0.09,-0.07,-0.04,-0.02,0.12,-0.01
Chinandega,2020-02-27,-0.08,-0.02,-0.06,0.02,0.16,0
Chinandega,2020-02-28,-0.02,-0.02,0,0.06,0.17,-0.01
Chinandega,2020-02-29,0.01,0.09,-0.08,0.16,0.07,-0.01
Chinandega,2020-03-01,0.04,0.08,-0.02,0.16,0.02,NA
Chinandega,2020-03-02,-0.01,0.07,-0.07,-0.02,0.19,-0.01
Chinandega,2020-03-03,-0.07,0.02,-0.03,-0.05,0.17,-0.01
Chinandega,2020-03-04,-0.09,-0.03,-0.02,-0.02,0.13,0
Chinandega,2020-03-05,-0.05,0,-0.06,0.07,0.16,0
Chinandega,2020-03-06,0.01,0.03,0.01,0.14,0.19,-0.02
Chinandega,2020-03-07,-0.02,0.04,-0.07,0.1,0.05,-0.02
Chinandega,2020-03-08,-0.01,0.06,0.03,0.16,0.02,NA
Chinandega,2020-03-09,-0.05,0.02,-0.09,0,0.17,0
Chinandega,2020-03-10,-0.07,0.02,-0.04,-0.08,0.19,-0.01
Chinandega,2020-03-11,-0.09,-0.02,-0.11,-0.05,0.13,0
Chinandega,2020-03-12,-0.1,0.02,-0.1,-0.01,0.14,0
Chinandega,2020-03-13,-0.03,0.06,-0.06,0.12,0.19,-0.02
Chinandega,2020-03-14,-0.04,0.11,-0.06,0.19,0.04,-0.02
Chinandega,2020-03-15,-0.05,0.08,-0.05,0.13,-0.01,NA
Chinandega,2020-03-16,-0.09,0.07,-0.07,-0.06,0.19,-0.01
Chinandega,2020-03-17,-0.11,0.04,-0.13,-0.03,0.17,-0.01
Chinandega,2020-03-18,-0.14,-0.01,-0.08,0,0.14,-0.01
Chinandega,2020-03-19,-0.2,0.07,-0.18,-0.12,0.1,0.03
Chinandega,2020-03-20,-0.22,-0.05,-0.11,-0.05,0.08,0.04
Chinandega,2020-03-21,-0.31,-0.08,-0.26,-0.08,-0.04,NA
Chinandega,2020-03-22,-0.37,-0.16,-0.22,-0.22,-0.08,NA
Chinandega,2020-03-23,-0.28,-0.15,-0.19,-0.24,0.01,0.07
Chinandega,2020-03-24,-0.29,-0.15,-0.21,-0.23,-0.01,0.06
Chinandega,2020-03-25,-0.33,-0.22,-0.2,-0.24,-0.01,0.06
Chinandega,2020-03-26,-0.33,-0.19,-0.25,-0.26,-0.03,0.09
Chinandega,2020-03-27,-0.3,-0.21,-0.19,-0.19,-0.03,0.09
Chinandega,2020-03-28,-0.34,-0.16,-0.29,-0.23,-0.11,NA
Chinandega,2020-03-29,-0.4,-0.22,-0.3,-0.26,-0.11,NA
Chinandega,2020-03-30,-0.29,-0.15,-0.21,-0.3,-0.04,0.09
Chinandega,2020-03-31,-0.29,-0.12,-0.18,-0.25,-0.04,0.06
Chinandega,2020-04-01,-0.31,-0.17,-0.23,-0.19,-0.05,0.07
Chinandega,2020-04-02,-0.29,-0.17,-0.22,-0.19,-0.06,0.07
Chinandega,2020-04-03,-0.24,-0.15,-0.15,-0.14,-0.03,0.06
Chinandega,2020-04-04,-0.29,-0.14,-0.21,-0.2,-0.1,NA
Chinandega,2020-04-05,-0.35,-0.21,-0.23,-0.2,-0.08,NA
Chinandega,2020-04-06,-0.27,-0.17,-0.18,-0.25,-0.23,0.1
Chinandega,2020-04-07,-0.27,-0.18,-0.16,-0.27,-0.25,0.09
Chinandega,2020-04-08,-0.3,-0.15,-0.11,-0.17,-0.3,0.08
Chinandega,2020-04-09,-0.48,-0.36,-0.18,-0.42,-0.49,NA
Chinandega,2020-04-10,-0.57,-0.53,-0.22,-0.56,-0.54,NA
Chinandega,2020-04-11,-0.53,-0.38,-0.26,-0.45,-0.38,NA
Chinandega,2020-04-12,-0.44,-0.38,-0.24,-0.37,-0.19,NA
Chinandega,2020-04-13,-0.3,-0.23,-0.17,-0.26,-0.18,0.09
Chinandega,2020-04-14,-0.3,-0.23,-0.22,-0.28,-0.18,0.09
Chinandega,2020-04-15,-0.26,-0.16,-0.16,-0.17,-0.15,0.08
Chinandega,2020-04-16,-0.28,-0.16,-0.19,-0.17,-0.15,0.09
Chinandega,2020-04-17,-0.24,-0.14,-0.17,-0.1,-0.07,0.08
Chinandega,2020-04-18,-0.25,-0.14,-0.21,-0.16,-0.07,NA
Chinandega,2020-04-19,-0.28,-0.23,-0.22,-0.13,-0.1,NA
Chinandega,2020-04-20,-0.21,-0.12,-0.14,-0.07,0.04,0.06
Chinandega,2020-04-21,-0.29,-0.15,-0.15,-0.12,0.03,0.04
Chinandega,2020-04-22,-0.28,-0.18,-0.19,-0.14,-0.01,0.06
Chinandega,2020-04-23,-0.3,-0.19,-0.18,-0.11,0.02,0.06
Chinandega,2020-04-24,-0.25,-0.19,-0.11,-0.12,-0.01,0.06
Chinandega,2020-04-25,-0.29,-0.17,-0.17,-0.08,-0.1,NA
Chinandega,2020-04-26,-0.33,-0.2,-0.2,-0.25,-0.12,NA
Chinandega,2020-04-27,-0.27,-0.15,-0.14,-0.21,0.06,0.06
Chinandega,2020-04-28,-0.27,-0.15,-0.14,-0.21,0.01,0.02
Chinandega,2020-04-29,-0.28,-0.17,-0.15,-0.16,-0.01,0.05
Chinandega,2020-04-30,-0.21,-0.07,-0.19,-0.12,0.02,0.05
Chinandega,2020-05-01,-0.38,-0.26,-0.2,-0.3,-0.39,NA
Chinandega,2020-05-02,-0.29,-0.13,-0.24,-0.19,-0.15,NA
Chinandega,2020-05-03,-0.36,-0.22,-0.28,-0.23,-0.11,NA
Chinandega,2020-05-04,-0.29,-0.15,-0.15,-0.25,0,0.08
Chinandega,2020-05-05,-0.3,-0.15,-0.23,-0.28,-0.05,0.08
Chinandega,2020-05-06,-0.35,-0.21,-0.25,-0.24,-0.07,0.09
Chinandega,2020-05-07,-0.39,-0.23,-0.27,-0.25,-0.07,0.1
Chinandega,2020-05-08,-0.38,-0.23,-0.27,-0.28,-0.07,0.11
Chinandega,2020-05-09,-0.44,-0.22,-0.36,-0.32,-0.18,NA
Chinandega,2020-05-10,-0.5,-0.32,-0.45,-0.49,-0.22,NA
Chinandega,2020-05-11,-0.38,-0.22,-0.36,-0.39,-0.19,0.11
Chinandega,2020-05-12,-0.41,-0.25,-0.32,-0.38,-0.19,0.12
Chinandega,2020-05-13,-0.46,-0.32,-0.36,-0.39,-0.24,0.14
Chinandega,2020-05-14,-0.45,-0.28,-0.39,-0.39,-0.21,0.12
Chinandega,2020-05-15,-0.38,-0.2,-0.35,-0.3,-0.2,0.14
Chinandega,2020-05-16,-0.44,-0.18,-0.35,-0.32,-0.25,NA
Chinandega,2020-05-17,-0.54,-0.29,-0.42,-0.45,-0.27,NA
Chinandega,2020-05-18,-0.38,-0.26,-0.34,-0.36,-0.21,0.14
Chinandega,2020-05-19,-0.45,-0.33,-0.38,-0.37,-0.24,0.15
Chinandega,2020-05-20,-0.42,-0.32,-0.36,-0.36,-0.26,0.14
Chinandega,2020-05-21,-0.4,-0.28,-0.38,-0.33,-0.25,0.15
Chinandega,2020-05-22,-0.42,-0.29,-0.39,-0.33,-0.2,0.13
Chinandega,2020-05-23,-0.47,-0.25,-0.43,-0.36,-0.21,NA
Chinandega,2020-05-24,-0.5,-0.33,-0.44,-0.45,-0.22,NA
Chinandega,2020-05-25,-0.38,-0.26,-0.38,-0.38,-0.19,0.14
Chinandega,2020-05-26,-0.37,-0.25,-0.36,-0.38,-0.21,0.13
Chinandega,2020-05-27,-0.43,-0.34,-0.43,-0.33,-0.24,0.14
Chinandega,2020-05-28,-0.43,-0.32,-0.44,-0.35,-0.21,0.14
Chinandega,2020-05-29,-0.36,-0.19,-0.36,-0.28,-0.17,0.14
Chinandega,2020-05-30,-0.29,-0.08,-0.39,-0.28,-0.19,NA
Chinandega,2020-05-31,-0.56,-0.41,-0.53,-0.54,-0.3,NA
Chinandega,2020-06-01,-0.4,-0.28,-0.41,-0.37,-0.23,0.15
Chinandega,2020-06-02,-0.4,-0.21,-0.36,-0.35,-0.2,0.12
Chinandega,2020-06-03,-0.38,-0.26,-0.38,-0.3,-0.19,0.11
Chinandega,2020-06-04,-0.4,-0.29,-0.39,-0.35,-0.22,0.14
Chinandega,2020-06-05,-0.4,-0.26,-0.34,-0.27,-0.17,0.13
Chinandega,2020-06-06,-0.38,-0.17,-0.38,-0.28,-0.2,NA
Chinandega,2020-06-07,-0.43,-0.28,-0.37,-0.37,-0.2,NA
Chinandega,2020-06-08,-0.34,-0.19,-0.29,-0.35,-0.14,0.11
Chinandega,2020-06-09,-0.42,-0.27,-0.35,-0.38,-0.16,0.11
Chinandega,2020-06-10,-0.38,-0.29,-0.3,-0.34,-0.2,0.11
Chinandega,2020-06-11,-0.38,-0.27,-0.37,-0.37,-0.2,0.13
Chinandega,2020-06-12,-0.37,-0.2,-0.28,-0.33,-0.15,0.11
Chinandega,2020-06-13,-0.37,-0.19,-0.32,-0.33,-0.18,NA
Chinandega,2020-06-14,-0.39,-0.24,-0.34,-0.39,-0.16,NA
Chinandega,2020-06-15,-0.3,-0.2,-0.28,-0.37,-0.14,0.11
Chinandega,2020-06-16,-0.31,-0.15,-0.28,-0.35,-0.13,0.1
Chinandega,2020-06-17,-0.37,-0.24,-0.29,-0.34,-0.19,0.11
Chinandega,2020-06-18,-0.36,-0.23,-0.28,-0.33,-0.17,0.12
Chinandega,2020-06-19,-0.3,-0.16,-0.22,-0.25,-0.12,0.09
Chinandega,2020-06-20,-0.3,-0.13,-0.28,-0.22,-0.14,NA
Chinandega,2020-06-21,-0.36,-0.2,-0.31,-0.42,-0.17,NA
Chinandega,2020-06-22,-0.26,-0.09,-0.23,-0.31,-0.11,0.1
Chinandega,2020-06-23,-0.19,-0.05,-0.22,-0.26,-0.12,0.08
Chinandega,2020-06-24,-0.32,-0.22,-0.28,-0.3,-0.15,0.09
Chinandega,2020-06-25,-0.3,-0.22,-0.23,-0.28,-0.14,0.11
Chinandega,2020-06-26,-0.26,-0.16,-0.22,-0.22,-0.11,0.11
Chinandega,2020-06-27,-0.29,-0.12,-0.27,-0.24,-0.17,NA
Chinandega,2020-06-28,-0.39,-0.29,-0.33,-0.43,-0.21,NA
Chinandega,2020-06-29,-0.33,-0.21,-0.24,-0.36,-0.2,0.11
Chinandega,2020-06-30,-0.22,-0.09,-0.17,-0.26,-0.15,0.08
Chinandega,2020-07-01,-0.28,-0.18,-0.24,-0.27,-0.17,0.09
Chinandega,2020-07-02,-0.32,-0.22,-0.29,-0.33,-0.19,0.11
Chinandega,2020-07-03,-0.23,-0.12,-0.22,-0.15,-0.15,0.09
Chinandega,2020-07-04,-0.29,-0.11,-0.26,-0.27,-0.18,NA
Chinandega,2020-07-05,-0.34,-0.2,-0.27,-0.33,-0.21,NA
Chinandega,2020-07-06,-0.25,-0.16,-0.17,-0.3,-0.15,0.08
Chinandega,2020-07-07,-0.26,-0.15,-0.17,-0.25,-0.17,0.09
Chinandega,2020-07-08,-0.3,-0.2,-0.22,-0.26,-0.19,0.09
Chinandega,2020-07-09,-0.3,-0.21,-0.25,-0.25,-0.18,0.11
